event_id,user_id,session_id,order_id,time,total_price,shipping_price,discount,discount_coupon_code,total_items,total_qty
3bdbf88c-7823-454e-b426-275bc4ecc59d,1087d155-4e1a-4942-87c2-0ce2e412ed6d,03f49c45-6dcc-4249-8826-c390c120ca02,1a7c08fa-bbf0-4196-89df-ca378bf83593,2025-04-26 01:54:40,809.96,0,20,,3,4
feaac4b8-fc24-4064-ab39-12126f785c9b,d6131f9d-d252-446c-8f23-b6cb5781ad4c,5427c3fa-2197-4c03-a215-cccee711441d,95ecba92-2041-4769-bc87-d0f991541519,2025-04-26 03:08:10,249.99,0,20,,1,1
69422eb7-d1fd-4047-b0c9-be66a35a0521,6eabdd0d-66ef-425c-9636-8c9f49b8cbeb,38f6def9-0308-4ef1-bd01-26c2a68c72c3,6d176c6c-6e1b-468b-b8a9-d1036345fbaf,2025-04-26 10:54:04,869.95,0,10,,3,5
23e86c6f-5496-43e1-bf07-61b70f899c0f,f282f678-a7cf-4f05-9ca4-bc8782b0a293,3ee96dc3-6d34-4873-aa8f-0b352c74dd06,4e4bf806-f454-4810-9b69-ef55feccb3fb,2025-04-26 05:05:55,719.95,0,10,RING20,3,5
4169db5a-e8fb-4911-a200-80b4239f4de7,258357fe-3d8d-4ec7-9274-fab7355d0fed,f731ce5c-0785-4a85-9eaf-1713c45cadb2,eec40eeb-4780-4cc5-a3d6-c00cdeff1c62,2025-04-26 20:41:58,619.96,0,10,RING20,3,4
e5518146-20d6-4b16-8e32-0bd1eb325213,2f4032d1-d2c5-4571-b9e1-b531059ac10b,063707a5-857a-45b4-b659-4ebf7501b786,c58f44b3-2dbc-4a16-bd49-a6c96d509eb6,2025-04-26 05:31:08,219.97,0,10,RING20,2,3
03cc790f-72b2-417d-bdca-c6349ffe2b90,6b760714-ec59-4ffe-8610-7271f9fcbbb0,64c62300-f4f3-4ddb-9f42-c03ae0f8cc4c,c1cb67dc-c637-4b4b-8c11-7445bedd0b84,2025-04-26 22:33:47,569.95,0,20,,3,5
f843d0f9-1dbc-4295-871d-e8f67a985eeb,8705f196-3471-4a99-abf7-68837adc7bda,d340eb5a-0988-4f6a-90d0-fdb9c7acffed,d6b50e8d-3fc0-471d-ac14-295770e26136,2025-04-27 09:43:48,699.96,0,0,RING20,3,4
8f87b93d-fb4e-4548-bd08-5c93ce2191a8,889600a6-ac51-49c6-889e-f2be0792d743,cfc37ad7-46ba-4f2a-a35a-7391082edda0,d547c319-6679-4d9e-88e5-008499ebbb2b,2025-04-27 12:41:50,1099.95,0,0,RING20,3,5
214d2879-6212-4705-993e-2d8c8fb95340,a6e1716a-e5ff-47c9-9b4d-e4c8a5a365fe,b021b845-f39b-4674-8222-a4e0206ae13a,d4479a6b-1ea9-47cf-bd79-6416186e3b49,2025-04-27 12:30:20,699.96,0,20,HOLIDAY10,3,4
9d222ff8-eefc-41c6-ba24-66fc1e0e48dc,72a769c9-0e46-42d2-8f32-6aabdf9f8ec8,740d026a-ec77-4f05-86aa-038e6cf89937,76fe7e66-2486-4eef-a457-3f8933fe4335,2025-04-27 02:13:58,759.95,0,10,RING20,3,5
b6ee62b6-f2d6-47f1-8008-2a7f2555976a,dd5becda-7d56-4d43-9857-df865d705dbf,a47919e6-ddee-4612-9381-7c543dfb07e1,fd5283d5-6ef7-409a-a6fd-8814a9ce2cf6,2025-04-27 22:00:14,349.98,0,20,RING20,2,2
0c380416-0119-48fc-8c4d-88d624862b21,901dfbed-711b-412c-b7ee-b8b0acd440fb,bd8f7a73-b225-4649-87b1-c5bc4a4048de,7643ca65-6cc7-4c09-87f0-96c1526a0943,2025-04-27 13:29:06,949.95,0,20,,3,5
a5c23b67-447e-4d54-a0a9-1d8325a341bb,39ada475-6fb9-4f96-a1ce-9dcd3e078b8f,9e67594a-265b-4166-a274-4055b0e733cf,a51bacb5-d4c6-47a1-a521-94eb3000302e,2025-04-27 09:47:04,949.95,0,20,RING20,3,5
6cc6bb53-0dd7-42f6-8b67-1ee8b9db8ec1,ac908a72-6dff-4247-8922-d921e942e0ac,4e83b647-a191-4344-8025-b4d179db0f34,e4d26978-249b-4361-983d-b63d010e55cf,2025-04-27 12:24:35,1119.94,0,0,HOLIDAY10,3,6
edc0b903-752c-45a2-9f90-887df0912d9e,cd53317d-37e9-416b-a130-e81908d5bea6,633ccb4b-81f0-4491-bc07-25093017d11a,afaf6ac8-6009-4d16-8006-4422eebef0a5,2025-04-27 01:26:05,59.99,0,0,,1,1
86f781e1-baa2-4cf5-ac16-47bfe4a4b19e,5aeed2ba-9f34-4446-a41a-135de82b1440,19b40266-7d08-46c5-881a-68e23c5d61e6,bb15968a-0242-4ef0-9b1a-27aafaefbf96,2025-04-27 07:59:26,319.96,0,20,,2,4
3c486ea4-4891-4a19-a6b0-2abb668c77db,6e97de34-90e7-4e7e-a1eb-7762230840bf,2fc4d5fb-dd4c-4ba9-9ef7-1d3d36e0b7fb,3e1e63a4-8aed-41b1-ab6b-695a4fa6ce02,2025-04-27 09:21:45,249.99,0,0,HOLIDAY10,1,1
476104f4-4cd4-4004-8cbf-5a994385fa3f,0b5b8d7b-c409-49db-b31b-e6cc96ab79a0,556ec193-e1ed-466b-923a-879f1f062ba1,d5d402b9-ba32-4123-b1b0-4cf221830e67,2025-04-27 11:51:01,199.98,0,20,RING20,1,2
3045a073-4f70-4576-a2ca-9a4926445707,a0a48b5a-e9c0-486e-bf7e-886fc6caae92,2822053a-a01d-45b5-b691-f1fd82c08de8,96d027fe-d4a7-4742-bebd-ed3c89bd92c8,2025-04-27 22:49:04,659.96,0,10,HOLIDAY10,3,4
b01d48e7-adea-4be3-b0a5-e0465c223b44,59b293ec-6a72-4082-af32-d78f19ba7a39,0249f20b-fa39-4849-8de2-a30407ef4ae4,5d63d5f7-0e64-4e32-8d85-82144bbd7dd7,2025-04-27 18:35:29,349.98,0,20,HOLIDAY10,2,2
6edfa105-44f0-4e14-9a01-7fb6f08dc803,fff92b84-f098-40ad-8825-0c6f87fa44ea,5bc6a95e-41b6-479a-9734-ad50fd49d3b0,4f14962a-2aa0-4417-917c-71fccab03cd7,2025-04-27 18:50:39,699.96,0,0,HOLIDAY10,3,4
6cf48636-bc48-4777-b30e-d11fb67dd37b,1ace47b8-f2f6-4c87-9259-33debaee1291,1cdee52e-f4bf-4e9c-9ce3-762169873da9,277d948d-8ac2-4369-8a42-bd81832b09e6,2025-04-27 12:19:57,869.95,0,20,RING20,3,5
d077adfb-412f-49b6-aa8e-eb61ab6a7c36,21ae5fad-788b-4b20-96d9-1ba757359873,917098e5-9b09-4b9d-9893-30a3cfd918f5,8d89784b-b81c-4960-95ae-aefd8911be14,2025-04-27 01:52:30,259.97,0,10,HOLIDAY10,2,3
4d97653a-220a-4149-b698-456082c5e151,b2a75cf9-65d7-45dc-a79b-afb3ae023d86,50bd78e9-c76d-4b24-8b5c-afc7dd462dc7,e20df797-8762-45c8-bc9b-7657e74fff04,2025-04-27 20:50:49,999.96,0,10,HOLIDAY10,2,4
96a92799-17ef-4780-8e35-087a0e8f043c,52b9671f-ebd7-43c5-930c-962b201b6d2e,f17a24d0-050f-42d1-9768-d21fafc4a86f,87962113-c3c3-4d93-94cb-5b3566afab95,2025-04-27 06:08:18,469.96,0,20,RING20,3,4
cd6bb96f-ec69-43e8-b219-c8a8102abc05,e6d61dda-c9bf-4009-997c-19c3ed87451e,576e58b4-362c-44df-9288-7d7640c1ac0f,50399fe6-99f6-46bb-91db-d135c5793539,2025-04-27 09:11:10,599.97,0,20,,2,3
8d2fa38c-1023-4697-9407-13a91ab24792,7d0e62bb-9094-472a-ba22-32509ee41fcc,a35c7f26-acfc-4cbe-96ad-1a75e57c3984,17506a36-f518-44fe-b66a-c59f60db3013,2025-04-27 04:23:21,369.97,0,20,RING20,2,3
c5b13691-b1ca-4cfb-81bc-4af28914d98a,67097bc7-8be7-46c1-9186-4976a8903991,ed821956-5a24-41c0-9501-ee3829aba835,7fefe595-abdd-453f-b080-d871ad342c08,2025-04-27 11:45:20,719.95,0,0,HOLIDAY10,3,5
f74db9da-2896-41eb-99ec-4afe823c9ced,7cde6077-8a29-4734-b90b-ad0d108ad7c2,7c1c3c13-f9d1-4458-b170-d8aa527d8af8,c624e678-1aa6-4018-951a-b401ed684d50,2025-04-27 12:13:13,569.95,0,20,,3,5
710b3b43-03bd-40c2-985e-3a983848aafa,d678b0ec-a47c-4710-8903-17ab9c4177c3,0fb497b6-7d2a-48ed-8cd6-3875d34c4461,2e38398b-6c37-43e4-964e-bb3837ad250a,2025-04-27 17:01:19,809.96,0,0,,3,4
56a4f57d-c378-4acc-b9c9-ec1b4ad4e5fd,09e1253d-1099-460c-b2dd-fb7ed55142fb,ede89334-2fdd-48b3-82d5-acccf1858038,1b9d55bc-6e74-4a11-9c30-43098ef8534f,2025-04-27 23:58:45,309.98,0,0,HOLIDAY10,2,2
39d55a15-454d-45f6-a818-15cdb8ac19d1,ae0c9cee-5206-44f6-b681-5d46ab09aff5,2909cab5-cf08-4cbe-9d43-7586af8fb3a1,b2bcc4fa-85c8-4e87-8b8d-7cb323723ced,2025-04-27 19:15:37,119.98,0,20,HOLIDAY10,1,2
d5e29a9a-a8eb-4253-b7f4-8259175b9a6c,28077d50-7400-4a1a-b0c1-ad8a0fb0f3de,c8a155c3-76a9-49ba-a942-82e8d2295f43,93187be4-4723-48cc-b242-136b1aa6e106,2025-04-28 20:31:58,819.94,0,10,,3,6
1b55ec94-7aca-4d11-ac2b-fb28c8d8bd18,7b28ba19-ea76-4e1c-9707-caf12b5d0f09,3298fa65-3f18-4bc2-ba58-25aa08bc71fc,cbdb8739-b682-4536-9e2a-45d22604ed4a,2025-04-28 20:05:07,749.97,0,10,HOLIDAY10,2,3
bf3fd430-0af0-4f33-928b-1d7e58162be1,4b50e1c5-bf58-414e-9628-3cd34e1acbd9,47f766f4-b4b8-4bca-bbb8-3d962c9e9e80,be20dbc8-8a8c-49a9-8fb9-71204a3ea850,2025-04-28 01:36:23,449.97,0,20,,2,3
9de2d515-07c0-44d3-992b-d83f7a75d3e3,18121694-9dee-4c97-adca-a9a0ae918181,69e7ef4b-b3d1-4897-9623-1001e40dd39a,c784b417-c91e-4858-9acd-d7d234097104,2025-04-28 13:51:17,749.97,0,0,RING20,2,3
e35accd6-4c83-4659-98cd-aaf49e8a482c,5674cba1-889b-4a29-9adf-9220703a022f,f8d51a19-c428-4ea9-bb5c-51f3c508e071,e24e3054-cb05-4563-aee7-4457a4fb1e26,2025-04-28 10:18:59,199.98,0,0,,1,2
8bc743d7-cd4b-4e50-bb01-3d13e2fa97e6,d36a4cf1-3ed1-4366-8910-63bd73148cee,16e7988c-4390-431b-8d87-69a4f14ffc88,489dc118-9290-4422-a323-8b174da7ea39,2025-04-28 21:26:26,119.98,0,0,HOLIDAY10,1,2
9137f611-f7e5-4ddf-8a8a-f90c0de96032,b50cbfc9-96ab-4837-97cf-ec3ec48f6ccb,c72f22f9-58bd-4146-8ccd-3cebd4dabf95,5fc5ba4e-804c-4d55-a971-d2d1783440e9,2025-04-28 14:58:25,199.98,0,20,RING20,1,2
4ddff2a6-4192-4a3f-8de5-15680a3c313f,e84c3db3-17f0-4f66-b7ad-1f41835973c7,578bd53d-978c-4c59-8428-1ce254426fa3,597360d1-9983-4d30-a381-0f3dd282fd65,2025-04-28 02:53:12,249.99,0,20,RING20,1,1
6036c73f-4510-4258-a0b5-c9d764eb4f1e,501ee1cc-fd89-4b72-850d-ae27d75c7ec8,356961ad-ec37-458b-8a48-fbc23d227f7a,93d53bd7-7a26-476f-befb-a6c714de994f,2025-04-28 00:24:00,369.97,0,10,RING20,2,3
57a10480-0a2d-405f-89da-6a6a5dd8e4d8,e965e9a0-0e9b-4175-a805-d39afb335ccb,cbd2ed3f-4e9f-4429-bddd-1b13969e9a04,04354fd0-570e-4e05-bc44-afb29a416ee2,2025-04-28 11:44:19,99.99,0,0,,1,1
e21a71b5-4570-4aef-93fb-0d7fba430eae,81d7a692-9601-44f1-85f9-d334d4949fa3,123fd280-f37d-45fa-b3bb-6922867bd079,d519f499-a634-44ea-a69a-df880d30fe06,2025-04-28 11:04:43,249.99,0,10,HOLIDAY10,1,1
fff2acf0-65f7-4691-a405-331d61542347,0b32ca0f-36aa-49c7-b161-d8cca843eede,47eb67c0-5b62-477a-953c-5ad62321fb50,e353cc47-3238-4d86-81d4-4df0eec7500c,2025-04-28 15:28:54,569.95,0,0,HOLIDAY10,3,5
52dae71a-046f-4485-90b5-1fceadc19ced,4dfa3f00-ac29-4d37-aef6-137df010fdbb,848491f7-4082-4d64-bdcf-a30224f88bf5,2b83bb27-5968-4cd3-b0b7-41499f461568,2025-04-28 12:12:23,249.99,0,10,HOLIDAY10,1,1
8b5187b8-4f36-405f-a03a-a47a0ae6c2ac,0fde3d63-5574-4740-a879-b9f8eb502f90,b6f1a7bc-7e47-4095-b4a2-73bd815b344e,609e2b37-b803-4ec3-895e-53af56fab3e4,2025-04-28 17:58:23,409.97,0,0,RING20,3,3
94ec7990-ca59-48c2-9932-9a1070d071c9,6d6cd780-d1f5-4a96-8669-37da55160e80,1b152767-4d22-46f4-bbdf-9d95c4b5ddb4,d73a64a5-c5a2-4433-9a45-7dbd4b4f0def,2025-04-28 12:47:51,249.99,0,0,HOLIDAY10,1,1
47847361-98ff-4f3d-9f92-7fd019376295,5d2b3f66-2cbc-4acc-80c6-4c8d48c48006,5c9650d7-fe61-4be7-a5b0-bd89fdc5f742,03725ec1-c237-4cca-8c89-bca59fae0c53,2025-04-28 05:14:12,99.99,0,10,,1,1
14ae81d5-86c6-4ec7-b2bb-b20ba2341ef6,00e6cd88-2c5a-413e-a940-5f170c7ff9c7,7124bc91-6b99-45b2-9d35-f1cc4e3ea579,60cb7012-cf9d-4ec4-ae8f-94391bb7eb7f,2025-04-28 16:14:28,199.98,0,0,RING20,1,2
404e87cb-645c-4433-9d8e-0bcc3d153cd1,46607bb6-58ea-4f50-9073-267cae757e65,803694cf-9e38-4d56-8e9b-483b8b14966b,7d560463-4f66-4940-bdf8-d6bcec30fa53,2025-04-28 10:17:50,449.97,0,0,RING20,2,3
32094fdf-1b7f-49e7-b70a-7f77f178021d,a291fb33-d8b3-49f0-985b-922097fcbce7,647d4f13-1e73-4bde-9ee2-4b1455dc3467,ec12c552-daa4-40d8-895c-aa3025e73b38,2025-04-28 08:43:46,159.98,0,20,,2,2
7c0310ba-9043-473c-a132-8dde09e41bc6,c25cb057-0a86-428c-b0e8-a56656e3de93,6ad5475d-9f33-4d2a-8038-69484973a72b,cca609d4-5cd8-4e3c-a868-84db30beff00,2025-04-28 17:23:55,869.95,0,10,HOLIDAY10,3,5
954c0f7a-e7d3-4962-8aa7-4a7cc854c9eb,500754ce-c2c7-4889-b88a-dcf92448b872,37159474-bc3e-4da5-bde5-7b555831f9a0,729fed7b-c7a0-4539-bb52-6abc0156ca95,2025-04-28 08:34:26,369.97,0,20,,2,3
ec427497-8060-4174-9d5d-23d669bf4e5a,7bde4c55-3828-48f5-a7af-f87a6558397a,464324d5-f77c-4abe-9cc5-198f3ea0bd89,fd201768-a031-4cfb-a637-f97cba677820,2025-04-28 17:07:59,499.98,0,20,RING20,2,2
d221f92d-729b-4a65-8d45-a0e0444c39b9,1fa05ceb-6e7c-490e-8658-870f38bc3812,d6530a1e-4e36-44f7-b517-5ad6da32080a,6e4ef956-bc69-4689-8f49-170614c98e10,2025-04-29 12:31:41,569.95,0,10,RING20,3,5
59e67382-6da0-452b-b9d5-946b9b81ec1a,cf19967d-4edd-4028-ba28-a20795e69171,49e4d0b2-25aa-4b60-92d5-3d07581bf211,e6a71459-3357-4889-af83-764be73470c6,2025-04-29 23:22:31,599.97,0,0,HOLIDAY10,2,3
81bc0fce-a48d-4a89-88cc-a1e4556950de,097b0d5d-10af-4fd9-94a3-d85791fef46a,94434cc8-0102-49bc-b0a3-37dd68c7d017,4af5439f-2514-4ec1-a153-40762fa98e69,2025-04-29 13:32:36,259.97,0,10,RING20,2,3
2a0554d0-b2e6-43bc-a2cc-604661e680ee,efea6dbf-17d2-49f5-aad0-cb174cc98fb5,b6f658b7-a76a-450c-9ed9-d2160c945d01,ca2704e5-a98e-4de9-8789-ad337932bed7,2025-04-29 05:02:45,249.99,0,0,RING20,1,1
995c5d53-aff9-40b5-8c42-24e0563da64d,30dce11d-c800-44d9-8875-5e13dd5ee53b,e8a45d29-7129-4ceb-8dcc-597ac25b6df6,fe56587b-e58a-4edf-9c97-e340acf12cb6,2025-04-29 08:14:38,199.98,0,20,HOLIDAY10,1,2
7f7dd846-bd1f-42c8-bd78-b472f8e34542,95885ecf-310d-4f73-b48f-adbcdb9d6b29,040f3d8c-a3fa-4f21-822a-63fee9132328,959f976b-84c8-4e69-8bf8-62b450a6ad0b,2025-04-29 21:19:26,809.96,0,0,RING20,3,4
8c591980-594d-422a-b9c4-5828defbb145,8497991d-d73a-4687-9c6d-e210fa0270f2,4f987543-1eeb-4d58-bd5e-235ff5ca9b7f,19474674-aed5-4d57-a741-877ec572480a,2025-04-29 19:39:40,619.96,0,20,RING20,3,4
64b88493-d0c7-46d4-8686-e04aa57cd50d,2b0e5431-c960-4a09-bc25-9b9d06f69557,671d82e3-96df-42c2-b323-6c9b05551cc9,df0b7041-393d-4391-934d-c660fe105289,2025-04-29 06:03:23,349.98,0,0,,2,2
59065bac-2fc8-4dff-af6f-f1dfb35838cb,b316e4d6-dede-47c1-91e0-f44181e42f11,448e885c-34d5-482f-977e-f2c71a5e45f4,0cacf427-ca0a-47c1-82d9-877336832d9b,2025-04-29 03:59:39,499.98,0,10,HOLIDAY10,1,2
fcf7f46a-004f-48bc-8be8-7ba2796e18c5,4182f7ca-760c-487c-9b34-9ac396858d87,fb16ba19-0437-4f8d-ac1c-27e281252571,da75c296-0299-40c9-a402-4150881a030a,2025-04-29 05:59:21,469.96,0,10,HOLIDAY10,3,4
95126076-e418-4c87-be05-1eeee1856507,88ca8fe1-e8bf-4c5a-b97d-d15042709115,05eead28-36e5-41b1-b1a4-c7fbf5c54908,be59beaa-cf99-4a7a-ab27-07b00b46a041,2025-04-29 18:52:22,599.97,0,10,RING20,2,3
cdbaf46f-c742-4833-ae91-3b181005227a,921da2c8-4a94-4065-b6aa-cdb7398fe218,8301cef2-68dd-43b3-9a61-5b674248e508,9d5a589b-8b6d-4051-bf11-6725500d3981,2025-04-29 22:54:22,559.97,0,20,HOLIDAY10,3,3
b7dc059d-df6c-4d59-8ef4-71c99962f030,6fb8257e-dd91-4c42-913a-85f34e208df1,456ca077-c129-4558-b1ce-63851871a3a4,cdda2c08-50b7-44e4-b798-ecd879fbae7b,2025-04-29 01:19:42,599.97,0,0,HOLIDAY10,2,3
23262fed-a0c2-403c-93bc-479d76af62c9,5909ee83-e4e4-4d9f-b52a-fde80ff1d281,799bc6d2-1466-45e3-a0e2-44e8a62ec259,d899f143-c9a7-4984-966a-c1284eddb7ca,2025-04-29 03:19:58,159.98,0,0,RING20,2,2
35d3a5d6-28ad-44f5-8433-894d92838267,6ee3ff77-cdcc-46de-8247-1436f82a8fff,4bbc9850-385a-4fbf-8943-4ac4a0c70ddf,374aee9d-0654-4dd3-b86c-225eb1f2291d,2025-04-29 23:39:48,599.97,0,0,HOLIDAY10,2,3
d6fc788a-f546-4f49-8cfe-56f05ceb57c9,9d5fc8f4-33fe-4cb2-bbe7-7aa5cc074def,da23f76e-ece8-444d-ac6d-165e07a4e4aa,98d1f306-6a2f-4a09-a081-302ea9cf2209,2025-04-29 20:43:43,499.98,0,20,,2,2
88c77c20-8a29-4c38-a253-4d3c6db73470,e648be7a-1368-4655-bdcb-ef4957c624ba,7531161d-d74a-452a-8a73-e550f12fd2b1,3218f739-3ca7-4235-92af-8293c76807f0,2025-04-29 22:44:09,1059.95,0,10,HOLIDAY10,3,5
10bb3631-4f48-4164-a35e-71c5e0a652b1,1223bbe2-a145-44a6-85c9-c44fb2e872b6,c729949e-49e9-43a9-b291-738d3d98ee57,4613913e-4b9c-4122-be75-a0e5dd748ad1,2025-04-29 21:09:37,749.97,0,0,RING20,2,3
857f7039-b500-4973-a496-24ac815a26f4,fd226d17-1038-4524-bdcd-c2b4272d5d79,a41c4b3d-77c5-4a63-9a6c-1b9512938cb4,53ba0782-0e1e-4bb5-b021-0590700f2515,2025-04-29 15:51:12,569.95,0,20,,3,5
493ebdd2-4ded-4e64-8893-d67ca3c1ba21,3f78b2a8-796a-4d12-88ff-309c95a4edfe,678366d2-8b9c-4587-96bf-8c9468df95c7,ab21e249-642d-4fb1-9086-ad0f3ac704d9,2025-04-29 01:39:10,1099.95,0,0,,3,5
619b249e-792f-4eb2-b5c5-c2022c267e57,f2540136-0fe2-4d36-bcb5-78097ce16775,0a5cc0c1-51c4-4e1d-aa77-b6b1dd86afd8,bcf62092-ed26-46f9-b42e-b8e8fb92080f,2025-04-29 20:37:55,499.98,0,0,RING20,1,2
792764cb-4b93-4d3c-a315-1de4207ef678,d530124d-4cf8-4f59-bc8c-ae1f2023882e,e93d87b3-1dcd-4d23-b918-634140df77ca,44abfc0c-01ef-4c9d-bfd9-5c9339fe2348,2025-04-29 06:24:23,309.98,0,10,,2,2
4386ca14-ec16-47b8-9877-7ac0bc7d658b,48da49e8-9808-4b9a-811d-ed96f8c7038d,9ddc1054-a1d0-4460-838b-2a6f9d06f9a3,08bb3a02-4a28-40e4-8821-73f93c482666,2025-04-29 00:15:57,849.96,0,0,,3,4
a6c94141-80b9-4a9f-a6d9-504113e039d8,53a7d43d-237c-48b8-9058-1f1833415e4f,9876373d-a1ce-4ebb-8c12-69bbc65ac18e,f11bf7ed-35e7-4cf9-a120-dd734cf65a7d,2025-04-29 04:30:17,159.98,0,20,,2,2
6dee50ff-a8de-46f1-add8-01a675e40091,cf8988d8-cd1d-4abd-8316-bd75340dbdf6,4d8a56fd-406c-45af-b20c-1abc03deebc0,07a8b8ee-3cd2-444e-b65c-98644fb38c3b,2025-04-29 16:32:14,999.96,0,10,RING20,2,4
e27efde7-5bde-49e5-947e-f7062feb454b,1a704762-5c05-45c3-bd78-4d46648e2c38,5d342ae1-a53c-480f-b8f8-eea3ac7d6142,6f0af5d5-8b13-4c56-bf63-3ff6fc1258b3,2025-04-29 23:40:39,469.96,0,0,RING20,3,4
3d73f029-e8f6-4daa-b2d1-b0fe11082686,aa25b547-936d-495f-ad25-4b78e37839b2,24f4eaba-0daa-4727-8657-224cad918065,bdd4e00c-1e39-442d-b548-0de1d4d5b65c,2025-04-29 08:02:53,199.98,0,0,,1,2
2368a434-20bc-4924-825b-08819d5b24f5,1b6f300a-f058-4562-8552-93e88e49f796,caba8c39-1acb-4ba7-abf2-d3c786bdfa6e,cc3c0961-fa7b-4e72-b37d-e6582b156360,2025-04-29 00:06:31,1119.94,0,20,HOLIDAY10,3,6
c7306700-dab1-4f02-a02a-6239edab6beb,5831e965-71f6-4644-a0da-34e6a6942710,37caa480-a273-422b-b319-f6f83370f0bf,17702a24-82d0-437e-860a-826e69d90c1c,2025-04-29 19:02:59,599.97,0,10,RING20,2,3
5caf973f-5e8a-42a7-9246-2231d50d2139,9575dc53-c923-411a-9b6b-bbdb1236a7a1,6a153eb6-9949-42f8-a6c4-15bff0606dbf,b1e77cd7-ff1b-4872-bb09-4928fc1b1d80,2025-04-29 21:57:48,949.95,0,0,,3,5
5664fef6-9b49-4d35-9c9f-d916dee8005a,06c47902-f406-4881-a521-23efbe8cfbdd,8695bd12-b9ed-4064-b826-779b21fe2933,8d60d662-76c2-4ccc-9268-59e340290557,2025-04-29 07:14:38,159.98,0,0,HOLIDAY10,2,2
e35899ba-2f04-4f56-8560-75325a215d41,d864470c-131d-42fc-9099-b64fdcd20ef8,a57f84eb-614e-44ec-ad52-2066df13e422,a166816d-0848-46fd-bbd9-8a835393b25b,2025-04-29 06:59:53,219.97,0,10,RING20,2,3
8e86575b-3721-4dac-bd58-899b9396d73e,c8be5dfc-4ebd-4468-94cf-9799269cfb86,268ffb6a-2b1e-4236-9e0d-690f5be3173d,940ffb95-39b2-4800-8018-640ba174b672,2025-04-29 09:51:39,449.97,0,0,RING20,2,3
0c9f9743-28c6-42d0-b7ba-6d5ddd86bb0c,62036808-f854-4e36-9ea6-340263ba219c,75f2cfc3-c838-4e87-ad56-3ffd098b961c,dba411ad-66e8-410e-b339-89a1bcadac69,2025-04-29 19:37:14,499.98,0,0,HOLIDAY10,1,2
459e15f1-0d4e-4889-a58a-3ca1faf8cdff,2b347211-a98b-4e59-9d81-230737827bd8,b06fcad9-db5d-41ec-9ccf-93616eed0a3e,b593d2d2-3070-4777-99fe-54e5b5aad8a4,2025-04-29 11:17:12,659.96,0,10,,3,4
c466a6fd-4d46-4ffc-91bf-57463340d213,1acf3af4-8aec-4c1e-93f5-9f983766c538,1f6ecd0f-44c8-4bbc-9d16-86f77a16b164,d5a3be66-4b54-465b-a984-2e2141595a46,2025-04-30 23:30:19,619.96,0,0,RING20,3,4
49144b48-feeb-4e90-a160-91db3494beaa,db396ff4-5818-422b-b655-36194d8e64d8,f79e0098-72f9-4144-915e-d72fc9495d5e,cfa8b109-1707-470d-934b-7a18888f9a79,2025-04-30 01:13:17,749.97,0,10,RING20,2,3
0f0bbfa4-50a8-4c93-ac51-72070a9c3409,32986109-0f3c-429a-93ce-1f2f2f524704,45f4f4ab-53ff-4910-a3e6-86aa60f2c752,5de9f5a5-e0eb-4f9b-990c-b0f58186614c,2025-04-30 23:27:07,249.99,0,0,RING20,1,1
33f2124f-8bb6-4e69-9a36-ee7befd2983f,cfde8b69-a24c-4433-aa00-efaa70ccc0e3,f54b93aa-7723-466a-9b5a-71f55f262b9b,db63366a-1281-40b2-9946-8a87a73538bf,2025-04-30 19:07:14,719.95,0,20,,3,5
0b1feafb-759e-43b5-8afe-ba0298d2676b,da3aa658-1ca2-4957-a989-238c11c1f46c,cc570897-3daf-4a07-a0f3-d352912a3199,4cd9f000-2416-4d9d-abe1-7a3e004cdc47,2025-04-30 11:28:43,249.99,0,10,,1,1
65674caa-007f-4c1a-a878-63687087174a,068ddf44-b498-46fa-be8c-26533c334996,e975281f-5b7d-416f-9dd2-8009ad320621,c02e7868-9004-4434-a7f6-ac0978cbfa0d,2025-04-30 20:44:59,499.98,0,0,RING20,1,2
64e8c905-3975-4c09-9aa3-a25e53a8f54b,0868f2ff-53a2-4918-905a-19776aaefc8b,c954771b-e22f-4079-b045-2f9b6790554f,6a30f105-bad0-4081-b173-5f685e873373,2025-04-30 11:44:58,619.96,0,20,,2,4
eb059e7b-4542-4a0b-ba2d-38aff5aacc99,675d354f-90f6-4532-9dd9-67418365fc85,5f155122-f5e1-43c3-ad2a-1434a154e35e,3d3c753c-3cec-45da-b08d-51ff0aecee63,2025-04-30 06:57:09,809.96,0,10,RING20,3,4
0cdcc7a5-825d-4fad-b8cb-64978c7f6560,e6670098-8840-4c09-84fe-fde1bec6bf7a,22b3f7d1-1fef-4c7a-a700-b3419649ac19,ad123681-6ace-4a0a-97b4-919375b6cbf1,2025-04-30 07:08:11,99.99,0,0,RING20,1,1
043e0be5-b08b-40ad-ab44-7854fd0a8d5d,e6d636de-a0be-4561-a805-7099ea13d0b6,609009c7-8170-4c14-82f9-aacca0e898b0,0423063b-52e4-4076-9aaa-1de7960780e1,2025-04-30 19:55:33,559.97,0,10,HOLIDAY10,2,3
d2f03629-a2c1-4521-9273-812c54b9068f,a9b3c9e6-5e0c-4bbe-8337-5b28f100a8bd,919241bc-947f-4bbf-a67b-7e3718f0fb77,ce6ffc7c-6f6e-436a-b6d7-f284c5fa5d22,2025-04-30 22:36:00,509.96,0,0,,3,4
